name,team,ruthlessness,overpowerment,unthwackability,shakespearianism,suppression,coldness
Gerund Pantheocide,Lift,0.687278277548184,0.687672915871617,0.680085392851491,0.91463970909952,0.291935885791958,0.708949020691919
Gia Holbrook,Mechanics,0.445202714905164,0.818430862342971,0.821585708626825,0.497740284792506,0.87323255101839,0.680443482442274
Gita Biscuits,Georgias,0.244773538840502,0.794455848412321,0.832810133630322,0.578302378900214,0.995677789053504,0.694697570987165
Gita Sparrow,Firefighters,0.534551546738182,0.145278848453255,0.64865287670766,0.72082861752329,0.669725156777718,0.798018903107674
Glabe Moon,Flowers,0.265762712740174,1.05598385922642,0.960627357813528,0.56783917663723,0.891024465931553,0.654497929049997
Gloria Bentley,Dale,0.232590733781123,0.902480925246533,0.950850574511324,0.462974144700257,0.225036124383056,0.632742454781772
Gloria Bugsnax,Flowers,1.04819437236803,0.59899860014269,0.523347094520981,1.02066015427339,0.863830010329762,0.416781528712368
Goobie Ballson,Firefighters,0.892612023076256,0.529437921516984,0.562561911167662,0.901239131975246,0.18572499385705,0.221128049808869
Goodwin Morin,Lift,0.912818404369428,1.20416155367906,0.924708528962026,1.80969288860454,1.28863925169089,1.55738811146539
Greer Gwiffin,Fridays,0.953831027379483,0.355352416354183,0.738014161186028,0.225990232389335,0.832487262201215,0.394817495995512
Greer Lott,Moist Talkers,1.0120383715701,0.508439679242629,0.705598966294457,0.461753595881414,0.413436168170481,0.357509105462656
Grey Alvarado,Breath Mints,0.55173669253041,0.297746050549643,0.489627196103766,0.839428476894136,0.792437521105195,0.459472130221145
Grit Freeman,Spies,0.293658063934488,0.712663572541885,0.444416813299074,0.575899250186749,0.554197304541528,0.621997044949011
Grit Ramos,Wild Wings,0.910047030545334,0.0434147583251803,0.275099787574744,0.816102965038122,0.8198622600519,0.183169451271084
Grit Watson,Firefighters,0.638059979490979,0.611062782660783,0.541440573528322,0.250600252773379,0.440316914983497,0.200672243482573
Grollis Zephyr,Lift,0.653347643593922,0.615687444278749,0.560662900290619,0.748383529536898,0.159964123104105,0.447410530824992
Gunther O'Brian,Shoe Thieves,1.06051347606655,1.21551707588883,0.498013113042704,0.6423769231182,0.396686186180877,0.439596781840408
Hahn Fox,Sunbeams,0.978716702284184,0.349655544235164,0.468943880657612,0.464694140179297,0.909924472365132,0.686815111024417
Halexandrey Walton,Tacos,0.808953726133993,0.442768889917767,0.30627679620653,0.52134427730584,0.686401225140161,0.146756544596162
Harriet Gildehaus,Sunbeams,0.815105177569831,0.358699184058922,0.846687654107297,0.485855293113715,0.439593153797961,0.356479161906087
Haruta Byrd,Pies,0.684711977127285,0.189109004937605,0.746009048394336,0.602043119666025,0.360515213458018,0.75525249722796
Hatfield Suzuki,Millennials,0.642100947367284,0.581442604196564,0.579920741042825,0.750358010733946,0.565986065114795,0.0798300583817713
Helga Burton,Lovers,0.925252720426424,0.125479409073033,0.565972990912836,0.49665672111683,0.545411483072626,0.0904668686397515
Helga Moreno,Lovers,0.570030324324093,0.854289406786003,0.953996691676302,0.368873010482564,0.806636914321599,1.0437560068467
Helga Washington,Breath Mints,0.862502076886562,0.721260492553851,0.262368397836917,0.974698401585802,0.173580566566878,0.444584792093681
Hendricks Lenny,Breath Mints,0.753298847840908,0.144252844765664,0.446718220407982,0.623355904282628,0.223087432303418,0.171825377734911
Hendricks Richardson,Sunbeams,0.569067559042708,0.295324499521655,0.03,0.357821817602824,0.421236601384389,0.575743863953883
Henry Marshallow,Pies,1.10602276524057,1.38112519321971,0.423292106134733,0.774137946651451,0.821668020409787,0.745638891740001
Hercules Alighieri,Georgias,0.697002035183112,0.289160343922124,0.948072156172587,0.239947299251655,0.479345037020457,1.00722945104347
Hercules Lincecum,Crabs,0.0119618195702513,0.750135350078478,0.402196645984645,0.878586220054974,0.525714506886615,0.753576055418831
Hernando Winter,Jazz Hands,0.587161116503549,0.912724897542163,0.525984694370326,0.192226715945325,0.866476881501946,0.0608958401161328
Herring Winfield,Shoe Thieves,0.86169092993205,0.0762660635476306,0.257487620507582,0.685176407984763,0.923260138412827,0.963743976801719
Hewitt Best,Breath Mints,0.532564561686017,0.868368011262585,0.533659699126285,0.425276435918533,0.221559146513382,0.963476733645935
Hierophantic Foible,Breath Mints,0.419711097269696,0.54749915622838,0.329964868792257,1.00198276312836,0.0560837848137281,0.308961545346086
Hiroto Cerna,Flowers,1.05193495603688,0.627608975112982,0.776017291674108,0.45853342530715,0.508447069965897,1.13415388921798
Hiroto Wilcox,Tigers,1.10892628132787,0.488923005578086,1.04888572775436,0.771052049903719,0.337882430311533,0.826826404431769
Holden Stanton,Steaks,0.209008840403383,0.216626113667694,0.0445718141496246,0.247038470793928,0.236777859851845,0.381488673111622
Hops Slumps,Fridays,0.0644800812553996,0.604128172190592,0.357617123200071,0.246222116226541,0.722011686516195,0.664914642196213
Howell Franklin,Shoe Thieves,0.208292667639869,0.205080043615203,0.363681798551866,0.660045640658015,0.217137383056406,0.611860517585444
Howell Rocha,Jazz Hands,0.869090323606114,0.680909651644919,0.946363844346966,0.79647769115785,0.411779712371713,0.479378090047788
Huber Frumple,Pies,0.597860458014911,0.522107246178493,0.461289571665382,0.981712776945774,1.47254950341458,0.79097552336565
Igneus Delacruz,Sunbeams,0.656413977413805,0.01,0.601752113149782,0.01,0.564536606560789,0.199594725035333
Igneus Mcdaniel,Wild Wings,0.925190869745882,0.210289620791084,0.332666880447164,0.640676520556486,0.987658741384621,0.316437956405672
Inez Owens,Flowers,0.334857928779356,0.0799249864111545,0.59011342539601,0.274333840430848,0.794608608445541,0.942907957782976
Inky Rutledge,Magic,0.489943912026559,0.270221381211344,1.1595661899888,0.879710146345261,0.750921028818443,0.566200568954274
Irnee Fiesta,Firefighters,0.962620255909589,0.665301950694143,0.284113997627627,0.155393807946073,0.264155885193675,0.652158594414192
Isaac Johnson,Firefighters,0.670333839179791,0.389141323166939,0.381089370399187,0.944850145031108,0.778158539440301,0.0247038160029638
Itsuki Weeks,Steaks,0.427569647425594,0.84986492029447,0.922244371263845,0.801287055669804,0.638777509564928,0.620604254889408
Itsuki Winner,Fridays,0.579714107696943,0.869358139537883,0.790155981685852,0.213049471856939,0.408363551718589,0.479230887587651
Izuki Clark,Steaks,0.0185595454248439,0.8760407279977,0.526541146172752,0.305364543730066,0.552747807574922,0.143866203550545
Jacob Haynes,Flowers,0.980024834035881,0.417550749531701,0.771231638289689,0.170880193414635,0.39208016422471,0.855106038007578
Jacobus Harper,Millennials,0.284659183601353,0.584830897134709,0.135366897141783,0.855579382097816,0.186400501174177,0.575704648366705
Jacob Winner,Fridays,1.04571321125965,0.35855517981005,1.19232976764496,0.533948058362331,0.85530915100494,0.437910389599047
Jacoby Podcast,Crabs,1.07447414691338,0.642676676458544,0.65582502651974,0.932817307235682,0.197179674891294,1.02381137368811
Jake Swinger,Millennials,0.466562471720401,0.315875388091581,0.0898709231488046,0.000935472871832266,0.901740279683332,0.536739644008837
James Boy,Breath Mints,0.139216713356586,0.735543013860936,0.954958527794229,0.409273836244122,0.078188988751098,0.64496394777031
James Mora,Magic,0.711172240142968,0.966793094646187,0.901832296689717,1.22424663778563,1.40341495487157,1.17777829990544
Jana Beats,Lift,0.352424785812461,0.77848343529714,0.394964885133156,0.946870671357813,0.0591053585877459,0.991646598968744
Jan Canberra,Georgias,0.792875640320548,1.14410798903318,0.457907795634231,0.494262643045338,0.66548273931314,0.835835256910558
Jasmine Washington,Dale,0.653519119569496,0.27384176748357,1.17957247727033,0.820988178550222,0.403108269117948,0.277893022314791
Jasper Blather,Wild Wings,0.705388071096114,0.237008310684243,0.866794346587569,0.647793019126841,0.258707086320386,0.872435518512416
Jasper Destiny,Flowers,0.214471554504211,0.308197733178364,0.0116594048101519,0.715492223057572,0.597575116915102,0.704157135575513
Jasper Ji-Eun,Mechanics,0.131835780243007,0.762654571752408,0.695769195681211,0.851354147360677,0.380585092590541,0.299955561630461
Javier Howe,Crabs,0.31953047584997,0.456508079859863,0.884976503618392,0.864140658939695,0.772826404294328,0.761684047828625
Javier Lotus,Pies,0.270303069258967,0.270722763378701,0.107194695691077,0.798412600736296,0.621886153333492,0.489265319430708
Jaxon Buckley,Pies,0.844990004292759,0.581291566610176,0.704560246478064,0.507502993090038,1.18478455025532,0.919837595253835
Jayden Wright,Sunbeams,0.84540772592675,0.756174097465155,0.774936249638386,1.00866187283029,0.359169799730757,0.821717794741853
Jaylen Hotdogfingers,Garages,1.06889826198888,0.882210294357294,0.931925742445267,0.686428440605475,1.00909759483656,1.02074172870328
Jëff DeShields,Georgias,0.30578682147353,0.511386038101836,0.539196613348538,0.152909450010279,0.668282201624333,0.0400558912029549
Jefferson Delacruz,Pies,0.185704814061034,0.386775251790918,0.205741188161927,0.0048814072457446,0.0970562909798669,0.683662833397273
Jenkins Good,Moist Talkers,0.89006247145337,0.53607703450526,0.817704660583639,0.111600574558805,0.0888044270184154,0.25686818648781
Jenkins Ingram,Flowers,0.322685587538156,0.457673833329088,0.832095169912385,0.791389783785768,0.177424655155973,0.754382398650334
Jessica Telephone,Breath Mints,0.522180317478282,0.689242793418783,0.400183163906358,0.995736903944479,1.00287743181241,0.554249077118441
Jesús Koch,Moist Talkers,0.198392253479015,0.742761638669055,0.3766434312349,0.689650086928566,0.525865406202443,0.832585471685627
Jesús Rodriguez,Pies,0.679646075272589,0.284989370081965,0.191236950531475,0.18666156407427,0.808921425403447,0.391037655985045
Jode Crutch,Dale,0.034111418779917,0.720243004140507,0.387874037008114,0.161641737175733,0.460444092061525,0.885990733405132
Jode Preston,Pies,0.252028930587317,0.334331097014741,0.545039149796317,1.08839375571635,0.202933739662298,0.221074228948051
Joe Voorhees,Sunbeams,0.179910676495001,0.880948336064848,0.619711514207545,0.126085787452102,0.172800712438027,0.197294580352672
Johndan McGhee,Lovers,0.362450664112242,0.697523959956264,0.76835326270108,0.85102080391755,0.308216302585214,0.391514889167603
Jolene Willowtree,Mechanics,0.928760877282694,0.639164089240059,0.279132430390834,0.29969307814162,0.564257233929004,0.723821777007499
Jordan Boone,Breath Mints,0.602443483875178,0.0369439374084339,0.621870136054215,0.17250018327421,0.268591763865699,0.460819364662827
Jordan Hildebert,Spies,0.34230684472438,0.965350282324576,0.958417071732195,1.08999914092976,0.201770148167112,0.939021563619219
Jorge Owens,Shoe Thieves,1.01974712392197,0.614790265049477,0.102560754409029,0.910935175086173,0.321069260320288,0.829131701007564
José Mitchell,Steaks,0.176631508595306,0.0936626300318273,0.278160740056138,0.893066577268695,0.79438590435509,0.275936459560103
Joshua Watson,Breath Mints,0.440357111686766,0.716614404095107,1.21124599970323,0.667699772511061,1.09003207534311,0.420713123302097
Joyner Rugrat,Crabs,0.665591051477235,0.102215615545565,0.483843053747016,0.00334201624955077,0.801162661967676,0.855528763390636
Juan Murphy,Magic,0.857236964412899,0.984025424992733,0.0385145660361674,0.793790965189582,0.635422848364499,0.756194635596297
Juice Collins,Fridays,0.952719132307887,0.664220926875929,0.947313651949534,1.04363799284357,0.968068471379259,0.28481026014622
Justice Spoon,Firefighters,0.01,0.506608748966021,0.165222267427351,0.355461230844839,0.535871530739088,0.01
Justice Valenzuela,Breath Mints,0.781376275081587,0.788199164564548,0.38823827749329,0.701935875087407,0.579671500681006,0.070902956145513
Justin Alstott,Tacos,0.629383563947572,0.442202183341826,0.606150291254062,0.635536323162464,0.0905247900433537,0.186752037986869
Kaj Murphy,Mechanics,0.885027998685303,0.180424214470687,0.854448601875544,0.284667003405878,0.949083063622316,0.964021071093604
Kaj Statter Jr.,Sunbeams,0.420675535103761,0.838459224583477,0.19580355234185,0.106294230239284,0.755296719403496,0.523963344575035
Karato Bean,Spies,0.963358558626488,0.328581644479009,0.147888759442253,0.768042482413178,0.210480661194468,0.926951884035089
Karato Rangel,Lovers,0.494337357695441,0.801333764034262,0.985984022928943,0.265805088978514,0.804918717236568,0.889036157142211
Kathy Mathews,Jazz Hands,0.369849753628694,0.363244267672487,0.866195718810265,0.42253604178659,0.832224111654277,0.0888259527391329
Kaz Fiasco,Worms,1.00304098866632,1.0470723956543,0.478828526725349,1.00251402313918,0.247336105788902,0.608964321237437
Kelvin Andante,Mechanics,0.465873260134781,0.653666518082722,0.444320242656903,0.861458457020692,0.979044164949286,0.969664269665292
Kelvin Drumsolo,Mechanics,0.220084352313992,0.0877666512358985,0.331047043576667,0.682147631804522,0.809225307659398,0.868678055959882
Kennedy Cena,Dale,0.01,0.618648164615588,0.362785240124188,0.01,0.396033901732595,0.01
Kennedy Loser,Crabs,0.770686416175449,0.290325965724412,0.913917025792073,1.22787711276555,1.02290095355254,0.911783054841101
Kennedy Meh,Wild Wings,0.679778012291155,0.303397812048917,0.0783597586136655,0.57940376147553,0.195135367389012,0.157056793314779
Kennedy Rodgers,Firefighters,0.764555203730596,0.874456254034083,0.469953492018213,0.308410864241996,0.823850710109576,0.558354660625978
Kevin Dudley,Tacos,0.741484095931616,0.743703831738093,0.24794003028781,1.00023426927658,0.330275561267595,0.284554406773783
Kichiro Guerra,Lovers,0.294026591458504,0.344220172820547,0.48349858766641,0.695771358868499,0.946599754790546,0.137353871672445
Kiki Familia,Hall Stars,0.498902530463832,0.255181776712848,0.349240934293474,0.343612098612577,0.269693743381337,0.988131985350757
Kiki Junior Jr,Flowers,0.0702264135600723,0.366037844934539,0.209816260706431,0.719771981529788,0.816525691441377,0.588039332172428
Kina Larsen,Breath Mints,0.19799147285222,0.908674064292198,0.479937405569415,0.645214189883313,0.449017274524908,0.369934565293363
King Roland,Lovers,0.85109348325139,0.477736450231995,0.551755759310386,0.32784847830261,0.0941931207544804,0.225069603294658
King Weatherman,Magic,0.779196616727987,0.591040799894823,1.18890001206997,0.953217109334632,1.26153532213581,0.909481312475831
Kirkland Sobremesa,Magic,0.187862049904769,0.1303475183994,0.07796685280715,0.107475126542233,0.278509676685808,0.948318730224517
Kit Adamses,Steaks,0.366625785646847,0.748413586979422,0.141460631633957,0.820894246502166,0.112921253368039,0.251325404516428
Kit Honey,Lift,0.14194665361441,0.254768647423759,0.631058566982438,0.358534585535038,0.0459540525268487,0.691041362775506
Kit Ratoon,Worms,0.409663839213224,0.731133115988326,0.156806265343651,0.327435584605494,0.192568358987231,0.531601854366045
Kline Greenlemon,Steaks,0.195091268506205,0.510353327659171,0.924631558269425,0.989012199050485,0.574967224497975,1.00744426589116
Kline Nightmare,Wild Wings,0.439575797479951,0.805014700443927,0.735220347594233,0.0534384571114259,0.983331126156208,0.702030891648236
Knight Triumphant,Lovers,0.591860583713754,1.05143555786849,1.18552453823385,1.16928549864173,0.453895751158462,0.575926949163763
Kofi Gildehaus,Mechanics,0.688729038805876,0.875426765620128,0.644004515736727,0.7699170724475,0.0587798671756763,0.73813367968121
Kurt Crueller,Magic,0.985646174267748,0.865866689748498,0.62576921006056,0.658822165745336,0.572692934619388,0.250218921632337
Kurt Ultrabass,Georgias,0.354563157284816,0.0882887363852078,0.821957318879934,0.931096869523148,0.506128831588201,0.364273793404707
Lachlan Shelton,Moist Talkers,0.657457306131232,0.112896009578384,0.374408136148859,1.03859729058191,0.666971677685097,0.238267674146734
Lady Matsuyama,Mechanics,0.33767762086251,0.78370760346924,0.663407385802031,1.04836332736772,0.485272775236871,0.693911321979146
Lance Serotonin,Lift,0.229819785860371,0.514907498072732,0.407572175131014,0.479634491449199,1.19043555657651,1.13499838403576
Landry Violence,Hall Stars,0.454675401362792,0.159735547385333,0.148273043683196,0.717992082409493,0.884841139248329,0.910439989709984
Lang Richardson,Pies,0.470260876184341,0.167258245405629,0.0694112225198396,0.955857305226738,1.01134859060244,0.460123514451552
Lars Taylor,Sunbeams,0.691025957288742,0.251836183532184,0.301981336791807,0.443543503027069,1.12845930829564,0.788656296037086
Leach Herman,Steaks,0.761908244430402,0.726538837510274,1.05171128031036,0.530686172771925,0.652107285654824,0.874891046730873
Leach Ingram,Breath Mints,0.415525345259111,1.18564033224818,0.942170262498146,0.874978033544058,0.73246438518298,1.31872851604179
Lee Mist,Dale,0.664949377940916,0.715581584968444,0.411588530344349,0.87582714367532,0.374845214394595,0.714515626551266
Lenix Ren,Tigers,0.0938397212682818,0.780987365299155,0.401232240731154,0.370974168483299,0.766754247953866,0.488764509505675
Lenny Crumb,Worms,0.652310357552644,0.724104199261497,0.175542199225074,1.00079398685495,0.2267206131234,0.996428894113041
Lenny Marijuana,Garages,0.592667438341281,0.945777940793377,0.130088077798437,0.142898964719019,0.898546219529894,0.707726770269151
Lenny Spruce,Flowers,0.293772893222671,0.804839345736843,0.224780721597129,1.06220838460006,0.817460044197701,0.723846163771481
Leticia Lozano,Fridays,0.27305963769965,0.0616898671001469,0.92129817606401,0.394650823243669,0.763937824973396,0.230546434426389
Leticia Snyder,Garages,0.982179850166977,0.0767333362474043,0.640770017394177,0.146006029641029,0.99638146341428,0.341617232391032
Liam Petty,Sunbeams,0.775468524683157,0.480699142125472,0.157403368611203,0.886737479671217,0.888446628283205,0.772490261261412
Liam Snail,Dale,0.750469004407337,0.623089174306582,0.851148878184985,0.954499571803309,0.861367711607169,0.890648852134818
Linus Haley,Tacos,0.20634451562892,0.271127075746799,0.70425616360638,0.363376309727641,0.0393848592213921,0.189708180172442
Liquid Friend,Lovers,0.360252907130165,1.05863585624708,0.808413366154237,0.214359977358082,0.786694976049612,0.262577056818939
Lizzy Pasta,Fridays,0.191664901383036,0.829270211610422,0.968778726972661,0.710305463258472,0.184855590161237,0.712330144266061
Logan Horseman,Crabs,0.806638604648319,0.213560587512787,0.729339920670806,0.692247007916031,0.910041639110701,1.08996453030656
Logan Rodriguez,Magic,0.391750016819771,0.962318533414268,0.593665151010902,1.13576551745575,0.666885298966048,0.725080309257145
London Simmons,Moist Talkers,0.543816004999883,0.892261490015953,0.206825435196249,0.356465344606099,0.266160938905323,0.357720315581413
Lori Boston,Garages,0.117844112167492,0.99490253820554,0.460596900527505,0.020383074820959,0.659879781460172,0.935522222182505
Lotus Clutch,Sunbeams,0.383608538015407,0.364041968435432,0.604703846224295,0.148650513720155,0.224214125047677,0.600015190519217
Lotus Mango,Garages,0.477686007903728,0.220627312369939,0.750411747439529,0.679204704004602,0.594372638911832,0.579191007611727
Loubert Ji-Eun,Worms,0.445892965770836,1.13984057400368,0.702076208325044,0.628066831451753,0.923595307315319,0.543598649154668
Lou Roseheart,Firefighters,0.835425453559736,1.00171339037953,1.01997648322098,1.21551064161764,1.07631292888387,1.10465778461115
Lowe Forbes,Jazz Hands,0.452975802787856,0.38634081659031,1.04783996127994,1.36072028498625,1.27219629641288,0.405715318483528
Lucas Petty,Breath Mints,0.910524812900252,0.515976450680935,0.45603941075507,0.752335520673515,0.318977393638455,0.906436325118824
Lucy Tokkan,Pies,0.995562383461404,0.26375848576999,0.901966011881885,0.973019769074615,0.321804615995111,0.180979681583284
Luis Acevedo,Crabs,0.0993447161720307,0.246413854516253,0.762308469199621,0.706165766883049,0.608268278723378,0.777412488862757
Magi Ruiz,Garages,0.831780160766234,0.310715873224221,0.788977362624906,0.950302016506103,0.915489734519678,0.182087308368333
Magi Uppercutski,Georgias,0.329054933404039,0.624742944706255,0.14474577652861,0.787299444566141,0.471503578344842,0.0745386251631004
Mags Banananana,Millennials,0.794746750477327,0.180430754564496,0.900412076966642,0.383548763692154,0.465061927706068,0.0926464228992818
Malik Destiny,Garages,0.730240238002459,0.08953577007214,0.855189690666533,0.479430989835023,0.706835617247426,0.711460691056157
Malik Romayne,Spies,0.148717428333951,0.799040759263465,0.660580594636864,0.473142195987394,0.983258704418907,0.13
Marco Escobar,Spies,0.687172089121569,0.223479834946899,0.534295808605001,0.789029400421608,0.775049523563596,0.491529465590878
Marco Stink,Breath Mints,1.12875622102804,0.571444157992077,0.649198147652478,1.07453498928775,0.355514585426433,1.25281649365996
Marco Winner,Jazz Hands,0.40351060067914,0.28987280541692,0.446004232407875,0.830300149706538,0.0416768115941963,0.42861522233494
Margarito Bishop,Jazz Hands,0.0633289436307385,0.0996216885886281,0.96058220526997,0.256842643107506,0.149542907759982,0.653604561903304
Margarito Nava,Flowers,0.336737159782122,0.913774529113725,1.2045387159426,0.959480825569237,0.516570391905765,0.761559960511355
Marquez Clark,Breath Mints,0.318733995877196,0.888015583507487,0.286445090247867,0.697312774437931,0.118452629857318,0.467430436176212
Matheo Tanaka,Crabs,0.803268980436913,0.382414216417629,0.630027702510334,0.414498220817311,0.655152814588563,0.203763151004236
Math Velazquez,Spies,0.61674669207508,1.02534070207933,0.630045244636579,1.30226009701549,0.64276266057787,1.29072136869894
Matteo Cash,Wild Wings,0.0843023919952288,0.90720332682654,0.719201598751138,0.63096282046525,0.318204697685301,0.273055156952535
Matteo Triumphant,Tigers,0.610943085721793,0.71177283814038,0.753600605940612,0.483030137488764,0.660844012048797,0.141144311937458
Mayra Buckley,Fridays,0.740556550559406,0.047636822062328,0.570316962484506,1.01708322451605,0.308552924848668,0.952524944515246
McBaseball Clembons,Tacos,0.783811708739114,0.815620964937764,0.430360307427416,0.750825423161442,0.269173894074466,0.202328335987403
Mcdowell Karim,Garages,0.55883770350096,0.836292416100373,0.631547981872749,0.496029231363364,0.674458181950835,0.215815928873515
Mcdowell Mason,Tacos,1.01805537451062,0.556432248103672,0.397832725993827,0.833199985899738,0.718367293981697,0.855673668004944
Mcfarland Vargas,Pies,0.842297115074217,0.286164249694918,0.187949799143483,0.34850304608234,0.349185140422093,0.810602623494298
Mckinney Vaughan,Fridays,0.16626553690152,0.655251437581224,0.251469267738049,0.824865128942315,0.205026126283771,0.712527509879292
Melton Campbell,Fridays,0.367486925865644,0.89545528025041,0.806274563368964,0.512431487940687,0.772314902473129,0.0822200418340755
Melton Telephone,Magic,0.761249358562516,0.793648681976388,0.977032962030725,0.0874405168669101,0.736405676140743,0.281259687803081
Miah Jesaulenko,Georgias,0.461273856946056,0.863208388341468,0.179127550821375,0.0976264709107619,0.982156850867848,0.234007111434754
Michelle Sportsman,Tacos,0.982615180541204,0.242955030944708,0.936871575072219,0.765543236547679,0.310828125548654,0.335021133314737
Miguel James,Sunbeams,0.677363781562432,0.332296862054047,1.04986329580931,0.696129029853759,0.521900648132124,0.163443690174999
Miguel Peterson,Crabs,0.665465836057034,0.580550306500512,0.318034555908212,0.541583751922619,0.888678232374387,0.218649449328813
Mike Townsend,Garages,0.247910531549628,0.480766068030917,0.204684958205868,0.635155733378871,0.606883476751157,0.301081354385475
Milo Brown,Lovers,0.147623476472646,0.505268721819622,0.449643509671912,0.798425028011455,0.493424545040716,0.737774522473513
Minato Ito,Steaks,0.525919899783927,0.955047187624555,0.110088099013398,0.739220963478289,0.286791469551044,0.571029636738363
Mindy Kugel,Mechanics,1.0210974010668,0.806193599666763,0.821782535033354,0.824459736904865,0.241131710789287,1.02625135975378
Mint Shupe,Georgias,0.4409285142634,0.377788057746876,0.227806137102522,0.284424987174852,0.575443085393218,0.894402237665609
Mira Lemma,Mechanics,0.440246145571573,0.34296775357786,1.03944781120733,0.832635436443569,0.856648797128982,0.528465335566336
Mohammed Picklestein,Spies,0.846219070983335,0.373021131174126,0.760260496425204,0.259695703425832,0.783453176202969,0.587159706454384
Montgomery Bullock,Fridays,0.53046949154201,0.510311270971936,1.19056841498279,0.318522565109456,0.33566264159769,1.03943133520811
Moody Rodriguez,Tacos,0.0249409666429854,0.706923223633223,0.215850728864283,0.697091482175344,0.638923342602977,0.299284439672487
Mooney Doctor,Moist Talkers,0.431928153473098,1.0129354318745,0.560553918846146,0.859045667365808,0.995681418755919,0.24024085356451
Mooney Doctor II,Breath Mints,0.670508890763028,1.25378930665061,0.810740750806343,1.09553637673123,1.25603880573113,0.473172461671593
Mordecai Kingbird,Georgias,0.834546250315115,0.00525551237957966,0.880068474732253,0.185264776967581,0.737220389919155,0.558377483407968
Morrow Doyle,Hall Stars,0.224715273826135,0.103158976886077,0.48224278774563,0.969437802398977,0.212242143815099,0.453388101318994
Morrow Wilson,Spies,0.586770606203132,0.01,0.01,0.273674056696055,0.10941638646308,0.01
Moses Mason,Flowers,0.785109448520778,0.396871768203918,0.133784732301699,0.295000695123979,0.387840994813967,0.879208808300638
Mullen Peterson,Wild Wings,0.574806180251126,0.450527442439697,0.53627932834239,0.599005945625527,1.10170157243203,0.799249359955296
Mummy Cantburn,Pies,0.592184992346774,0.239304637363439,0.623505238729993,0.437026049638684,0.972225284458583,0.412071711384556
Mummy Melcon,Tigers,0.885309820605608,0.64686193533476,0.237774143056554,1.04752633378624,0.672981049543435,0.845303018486814
Murphy Thibault,Tigers,0.330871954470604,0.375202227108931,0.172154382587941,0.738851281155695,0.190389098201741,0.169796969670233
Muse Scantron,Worms,0.44428661434203,0.275894134064376,0.262085704433824,0.74686041020806,0.293152273509674,0.220739703023894
Nagomi Mcdaniel,Flowers,1.08716807929578,1.26791728630429,1.41276242883863,1.48282050021541,1.07874057460337,1.45669588929135
Nagomi Meng,Tigers,0.428498283650233,0.315253765865905,0.564091717022924,0.79508796721583,0.82762143573018,0.316954824983849
Nagomi Nava,Sunbeams,0.359750669902682,1.15569667641565,0.592264156965975,0.605810785285799,0.903002545223777,0.404379166867092
NaN,Worms,0.421633953779781,0.172318527231594,0.220905695460175,0.154659696918071,0.176138372349288,0.183471373425922
Nanci Grackle,Georgias,0.384886833134362,0.973192021977054,0.779116459763054,0.985613321636535,0.66454616572675,0.374392533070202
Nandy Fantastic,Millennials,0.65778069725167,0.520643258955252,0.328633375092051,0.0597074057056065,0.619508923277159,0.125118386520492
Nandy Slumps,Lift,0.398173443081586,0.668787188442295,1.01391619941751,0.974000567163396,0.812909404422159,0.729712711983611
Natha Spruce,Moist Talkers,0.0462193391042409,0.683535926625101,0.133172507455343,0.815051190973865,0.445011715982724,0.0882502478481683
Neerie McCloud,Georgias,0.385341850475757,0.145203170405017,0.383177070560817,0.122675979008207,0.678372849613487,0.116466805687834
Nerd James,Lovers,0.254829217879611,0.00208352597951289,0.791646923751178,0.30229755203692,0.189285042441971,0.171283461628076
Nerd Pacheco,Pies,1.06635052514136,0.272113040701966,1.08771954204435,0.608133668896335,0.484500099887758,0.932211692996923
Newton Underbuck,Sunbeams,0.0294282964962462,0.237644853197873,0.946492045679925,0.292094785926678,0.0293671172043273,0.292439311315097
Nicholas Mora,Tigers,0.343723261507437,0.553609285421861,1.14094838757259,0.367344816593597,0.431032404206395,0.482329623654022
Nicholas Nolan,Fridays,0.310028798818648,0.498679508112312,0.272487303695141,0.982362528572766,0.164119453545567,0.913701562176263
Nicholas Summer,Spies,0.633263131389149,0.146550174226304,0.497383725173261,0.497865018173046,0.0965562264355049,0.672174071865419
Nicholas Vincent,Tacos,0.467342397096366,0.331124416628506,0.696326063208236,0.773423044246246,0.0853186396836294,0.033926687774775
Nic Winkler,Flowers,0.315674562173167,0.612528428374113,0.345560123810325,0.896978559186752,0.771393443676819,0.867422406784904
Niq Nyong'o,Georgias,0.837067533776693,1.03655680301542,0.263148578759329,1.14209624073148,0.942312324348581,1.01785145156172
Nolanestophia Patterson,Garages,0.320639936466812,0.780861869934842,1.05323401325166,0.4997898273501,0.352252807214646,1.00695354949975
Nolan Violet,Spies,0.253245205164508,0.645012723745783,0.395206792855703,0.971349019946931,0.25284183270168,0.143754125273484
Nolastname Sokol,Magic,0.22254870775359,0.25066690291694,0.5201987173197,0.618592832986536,0.0168533004215214,0.648864287592869
Nora Reddick,Millennials,0.518766968418357,0.578391927832804,0.117788306739762,0.175460670813674,0.861021949094712,0.676048330666739
Norman Muggins,Worms,0.488250314120908,0.139688128796625,0.95752116755337,0.475186005740394,0.208659957703986,0.13494859764111
Nucleus Cresthill,Sunbeams,0.741406330085533,0.777076671922086,0.225047415272726,0.0321154491867333,0.742050049360456,0.411178937722177
